"","Date","result","local.team","away.team","season","league","local.goals","away.goals","period","mean_gd","mean_ppg","outcome","value"
"513",2019-09-15,"0 - 0","Aston Villa","West Ham Utd",2019,"england",0,0,0,0.291666666666667,1.59375,"goal_diff",0
"514",2019-09-19,"1 - 3","Southampton","Bournemouth",2019,"england",1,3,0,0.291666666666667,1.59375,"goal_diff",-2
"515",2019-09-20,"2 - 1","Leicester City","Tottenham",2019,"england",2,1,0,0.291666666666667,1.59375,"goal_diff",1
"516",2019-09-20,"2 - 0","Burnley","Norwich City",2019,"england",2,0,0,0.291666666666667,1.59375,"goal_diff",2
"517",2019-09-20,"0 - 2","Everton","Sheffield Utd",2019,"england",0,2,0,0.291666666666667,1.59375,"goal_diff",-2
"518",2019-09-20,"8 - 0","Manchester City","Watford",2019,"england",8,0,0,0.291666666666667,1.59375,"goal_diff",8
"519",2019-09-20,"0 - 0","Newcastle Utd","Brighton",2019,"england",0,0,0,0.291666666666667,1.59375,"goal_diff",0
"520",2019-09-21,"1 - 1","Crystal Palace","Wolverhampton",2019,"england",1,1,0,0.291666666666667,1.59375,"goal_diff",0
"521",2019-09-21,"2 - 0","West Ham Utd","Manchester Utd",2019,"england",2,0,0,0.291666666666667,1.59375,"goal_diff",2
"522",2019-09-21,"3 - 2","Arsenal","Aston Villa",2019,"england",3,2,0,0.291666666666667,1.59375,"goal_diff",1
"523",2019-09-21,"1 - 2","Chelsea","Liverpool",2019,"england",1,2,0,0.291666666666667,1.59375,"goal_diff",-1
"524",2019-09-27,"0 - 1","Sheffield Utd","Liverpool",2019,"england",0,1,0,0.291666666666667,1.59375,"goal_diff",-1
"525",2019-09-27,"2 - 2","Aston Villa","Burnley",2019,"england",2,2,0,0.291666666666667,1.59375,"goal_diff",0
"526",2019-09-27,"2 - 2","Bournemouth","West Ham Utd",2019,"england",2,2,0,0.291666666666667,1.59375,"goal_diff",0
"527",2019-09-27,"2 - 0","Chelsea","Brighton",2019,"england",2,0,0,0.291666666666667,1.59375,"goal_diff",2
"528",2019-09-27,"2 - 0","Crystal Palace","Norwich City",2019,"england",2,0,0,0.291666666666667,1.59375,"goal_diff",2
"529",2019-09-27,"2 - 1","Tottenham","Southampton",2019,"england",2,1,0,0.291666666666667,1.59375,"goal_diff",1
"530",2019-09-27,"2 - 0","Wolverhampton","Watford",2019,"england",2,0,0,0.291666666666667,1.59375,"goal_diff",2
"531",2019-09-27,"1 - 3","Everton","Manchester City",2019,"england",1,3,0,0.291666666666667,1.59375,"goal_diff",-2
"532",2019-09-28,"5 - 0","Leicester City","Newcastle Utd",2019,"england",5,0,0,0.291666666666667,1.59375,"goal_diff",5
"533",2019-09-29,"1 - 1","Manchester Utd","Arsenal",2019,"england",1,1,0,0.291666666666667,1.59375,"goal_diff",0
"534",2019-10-04,"3 - 0","Brighton","Tottenham",2019,"england",3,0,0,0.291666666666667,1.59375,"goal_diff",3
"535",2019-10-04,"1 - 0","Burnley","Everton",2019,"england",1,0,0,0.291666666666667,1.59375,"goal_diff",1
"536",2019-10-04,"2 - 1","Liverpool","Leicester City",2019,"england",2,1,0,0.291666666666667,1.59375,"goal_diff",1
"537",2019-10-04,"1 - 5","Norwich City","Aston Villa",2019,"england",1,5,0,0.291666666666667,1.59375,"goal_diff",-4
"538",2019-10-04,"0 - 0","Watford","Sheffield Utd",2019,"england",0,0,0,0.291666666666667,1.59375,"goal_diff",0
"539",2019-10-04,"1 - 2","West Ham Utd","Crystal Palace",2019,"england",1,2,0,0.291666666666667,1.59375,"goal_diff",-1
"540",2019-10-05,"1 - 0","Arsenal","Bournemouth",2019,"england",1,0,0,0.291666666666667,1.59375,"goal_diff",1
"541",2019-10-05,"0 - 2","Manchester City","Wolverhampton",2019,"england",0,2,0,0.291666666666667,1.59375,"goal_diff",-2
"542",2019-10-05,"1 - 4","Southampton","Chelsea",2019,"england",1,4,0,0.291666666666667,1.59375,"goal_diff",-3
"543",2019-10-05,"1 - 0","Newcastle Utd","Manchester Utd",2019,"england",1,0,0,0.291666666666667,1.59375,"goal_diff",1
"544",2019-10-18,"2 - 0","Everton","West Ham Utd",2019,"england",2,0,0,0.291666666666667,1.59375,"goal_diff",2
"545",2019-10-18,"2 - 1","Aston Villa","Brighton",2019,"england",2,1,0,0.291666666666667,1.59375,"goal_diff",1
"546",2019-10-18,"0 - 0","Bournemouth","Norwich City",2019,"england",0,0,0,0.291666666666667,1.59375,"goal_diff",0
"547",2019-10-18,"1 - 0","Chelsea","Newcastle Utd",2019,"england",1,0,0,0.291666666666667,1.59375,"goal_diff",1
"548",2019-10-18,"2 - 1","Leicester City","Burnley",2019,"england",2,1,0,0.291666666666667,1.59375,"goal_diff",1
"549",2019-10-18,"1 - 1","Tottenham","Watford",2019,"england",1,1,0,0.291666666666667,1.59375,"goal_diff",0
"550",2019-10-18,"1 - 1","Wolverhampton","Southampton",2019,"england",1,1,0,0.291666666666667,1.59375,"goal_diff",0
"551",2019-10-18,"0 - 2","Crystal Palace","Manchester City",2019,"england",0,2,0,0.291666666666667,1.59375,"goal_diff",-2
"552",2019-10-19,"1 - 1","Manchester Utd","Liverpool",2019,"england",1,1,0,0.291666666666667,1.59375,"goal_diff",0
"553",2019-10-20,"1 - 0","Sheffield Utd","Arsenal",2019,"england",1,0,0,0.291666666666667,1.59375,"goal_diff",1
"554",2019-10-24,"0 - 9","Southampton","Leicester City",2019,"england",0,9,0,0.291666666666667,1.59375,"goal_diff",-9
"555",2019-10-25,"3 - 0","Manchester City","Aston Villa",2019,"england",3,0,0,0.291666666666667,1.59375,"goal_diff",3
"556",2019-10-25,"3 - 2","Brighton","Everton",2019,"england",3,2,0,0.291666666666667,1.59375,"goal_diff",1
"557",2019-10-25,"0 - 0","Watford","Bournemouth",2019,"england",0,0,0,0.291666666666667,1.59375,"goal_diff",0
"558",2019-10-25,"1 - 1","West Ham Utd","Sheffield Utd",2019,"england",1,1,0,0.291666666666667,1.59375,"goal_diff",0
"559",2019-10-25,"2 - 4","Burnley","Chelsea",2019,"england",2,4,0,0.291666666666667,1.59375,"goal_diff",-2
"560",2019-10-26,"1 - 1","Newcastle Utd","Wolverhampton",2019,"england",1,1,0,0.291666666666667,1.59375,"goal_diff",0
"561",2019-10-26,"2 - 2","Arsenal","Crystal Palace",2019,"england",2,2,0,0.291666666666667,1.59375,"goal_diff",0
"562",2019-10-26,"2 - 1","Liverpool","Tottenham",2019,"england",2,1,0,0.291666666666667,1.59375,"goal_diff",1
"563",2019-10-26,"1 - 3","Norwich City","Manchester Utd",2019,"england",1,3,0,0.291666666666667,1.59375,"goal_diff",-2
"564",2019-11-01,"1 - 0","Bournemouth","Manchester Utd",2019,"england",1,0,0,0.291666666666667,1.59375,"goal_diff",1
"565",2019-11-01,"1 - 1","Arsenal","Wolverhampton",2019,"england",1,1,0,0.291666666666667,1.59375,"goal_diff",0
"566",2019-11-01,"1 - 2","Aston Villa","Liverpool",2019,"england",1,2,0,0.291666666666667,1.59375,"goal_diff",-1
"567",2019-11-01,"2 - 0","Brighton","Norwich City",2019,"england",2,0,0,0.291666666666667,1.59375,"goal_diff",2
"568",2019-11-01,"2 - 1","Manchester City","Southampton",2019,"england",2,1,0,0.291666666666667,1.59375,"goal_diff",1
"569",2019-11-01,"3 - 0","Sheffield Utd","Burnley",2019,"england",3,0,0,0.291666666666667,1.59375,"goal_diff",3
"570",2019-11-01,"2 - 3","West Ham Utd","Newcastle Utd",2019,"england",2,3,0,0.291666666666667,1.59375,"goal_diff",-1
"571",2019-11-01,"1 - 2","Watford","Chelsea",2019,"england",1,2,0,0.291666666666667,1.59375,"goal_diff",-1
"572",2019-11-02,"0 - 2","Crystal Palace","Leicester City",2019,"england",0,2,0,0.291666666666667,1.59375,"goal_diff",-2
"573",2019-11-02,"1 - 1","Everton","Tottenham",2019,"england",1,1,0,0.291666666666667,1.59375,"goal_diff",0
"574",2019-11-07,"0 - 2","Norwich City","Watford",2019,"england",0,2,0,0.291666666666667,1.59375,"goal_diff",-2
"575",2019-11-08,"2 - 0","Chelsea","Crystal Palace",2019,"england",2,0,0,0.291666666666667,1.59375,"goal_diff",2
"576",2019-11-08,"3 - 0","Burnley","West Ham Utd",2019,"england",3,0,0,0.291666666666667,1.59375,"goal_diff",3
"577",2019-11-08,"2 - 1","Newcastle Utd","Bournemouth",2019,"england",2,1,0,0.291666666666667,1.59375,"goal_diff",1
"578",2019-11-08,"1 - 2","Southampton","Everton",2019,"england",1,2,0,0.291666666666667,1.59375,"goal_diff",-1
"579",2019-11-08,"1 - 1","Tottenham","Sheffield Utd",2019,"england",1,1,0,0.291666666666667,1.59375,"goal_diff",0
"580",2019-11-08,"2 - 0","Leicester City","Arsenal",2019,"england",2,0,0,0.291666666666667,1.59375,"goal_diff",2
"581",2019-11-09,"3 - 1","Manchester Utd","Brighton",2019,"england",3,1,0,0.291666666666667,1.59375,"goal_diff",2
"582",2019-11-09,"2 - 1","Wolverhampton","Aston Villa",2019,"england",2,1,0,0.291666666666667,1.59375,"goal_diff",1
"583",2019-11-09,"3 - 1","Liverpool","Manchester City",2019,"england",3,1,0,0.291666666666667,1.59375,"goal_diff",2
"584",2019-11-22,"2 - 3","West Ham Utd","Tottenham",2019,"england",2,3,0,0.291666666666667,1.59375,"goal_diff",-1
"585",2019-11-22,"2 - 2","Arsenal","Southampton",2019,"england",2,2,0,0.291666666666667,1.59375,"goal_diff",0
"586",2019-11-22,"1 - 2","Bournemouth","Wolverhampton",2019,"england",1,2,0,0.291666666666667,1.59375,"goal_diff",-1
"587",2019-11-22,"0 - 2","Brighton","Leicester City",2019,"england",0,2,0,0.291666666666667,1.59375,"goal_diff",-2
"588",2019-11-22,"1 - 2","Crystal Palace","Liverpool",2019,"england",1,2,0,0.291666666666667,1.59375,"goal_diff",-1
"589",2019-11-22,"0 - 2","Everton","Norwich City",2019,"england",0,2,0,0.291666666666667,1.59375,"goal_diff",-2
"590",2019-11-22,"0 - 3","Watford","Burnley",2019,"england",0,3,0,0.291666666666667,1.59375,"goal_diff",-3
"591",2019-11-22,"2 - 1","Manchester City","Chelsea",2019,"england",2,1,0,0.291666666666667,1.59375,"goal_diff",1
"592",2019-11-23,"3 - 3","Sheffield Utd","Manchester Utd",2019,"england",3,3,0,0.291666666666667,1.59375,"goal_diff",0
"593",2019-11-24,"2 - 0","Aston Villa","Newcastle Utd",2019,"england",2,0,0,0.291666666666667,1.59375,"goal_diff",2
"594",2019-11-29,"2 - 2","Newcastle Utd","Manchester City",2019,"england",2,2,0,0.291666666666667,1.59375,"goal_diff",0
"595",2019-11-29,"0 - 2","Burnley","Crystal Palace",2019,"england",0,2,0,0.291666666666667,1.59375,"goal_diff",-2
"596",2019-11-29,"0 - 1","Chelsea","West Ham Utd",2019,"england",0,1,0,0.291666666666667,1.59375,"goal_diff",-1
"597",2019-11-29,"2 - 1","Liverpool","Brighton",2019,"england",2,1,0,0.291666666666667,1.59375,"goal_diff",1
"598",2019-11-29,"3 - 2","Tottenham","Bournemouth",2019,"england",3,2,0,0.291666666666667,1.59375,"goal_diff",1
"599",2019-11-29,"2 - 1","Southampton","Watford",2019,"england",2,1,0,0.291666666666667,1.59375,"goal_diff",1
"600",2019-11-30,"2 - 2","Norwich City","Arsenal",2019,"england",2,2,0,0.291666666666667,1.59375,"goal_diff",0
"601",2019-11-30,"1 - 1","Wolverhampton","Sheffield Utd",2019,"england",1,1,0,0.291666666666667,1.59375,"goal_diff",0
"602",2019-11-30,"2 - 1","Leicester City","Everton",2019,"england",2,1,0,0.291666666666667,1.59375,"goal_diff",1
"603",2019-11-30,"2 - 2","Manchester Utd","Aston Villa",2019,"england",2,2,0,0.291666666666667,1.59375,"goal_diff",0
"604",2019-12-02,"1 - 0","Crystal Palace","Bournemouth",2019,"england",1,0,0,0.291666666666667,1.59375,"goal_diff",1
"605",2019-12-02,"1 - 4","Burnley","Manchester City",2019,"england",1,4,0,0.291666666666667,1.59375,"goal_diff",-3
"606",2019-12-03,"2 - 1","Chelsea","Aston Villa",2019,"england",2,1,0,0.291666666666667,1.59375,"goal_diff",1
"607",2019-12-03,"2 - 0","Leicester City","Watford",2019,"england",2,0,0,0.291666666666667,1.59375,"goal_diff",2
"608",2019-12-03,"2 - 1","Manchester Utd","Tottenham",2019,"england",2,1,0,0.291666666666667,1.59375,"goal_diff",1
"609",2019-12-03,"2 - 1","Southampton","Norwich City",2019,"england",2,1,0,0.291666666666667,1.59375,"goal_diff",1
"610",2019-12-03,"2 - 0","Wolverhampton","West Ham Utd",2019,"england",2,0,0,0.291666666666667,1.59375,"goal_diff",2
"611",2019-12-03,"5 - 2","Liverpool","Everton",2019,"england",5,2,0,0.291666666666667,1.59375,"goal_diff",3
"612",2019-12-04,"0 - 2","Sheffield Utd","Newcastle Utd",2019,"england",0,2,0,0.291666666666667,1.59375,"goal_diff",-2
"613",2019-12-04,"1 - 2","Arsenal","Brighton",2019,"england",1,2,0,0.291666666666667,1.59375,"goal_diff",-1
"614",2019-12-06,"3 - 1","Everton","Chelsea",2019,"england",3,1,0,0.291666666666667,1.59375,"goal_diff",2
"615",2019-12-06,"0 - 3","Bournemouth","Liverpool",2019,"england",0,3,0,0.291666666666667,1.59375,"goal_diff",-3
"616",2019-12-06,"5 - 0","Tottenham","Burnley",2019,"england",5,0,0,0.291666666666667,1.59375,"goal_diff",5
"617",2019-12-06,"0 - 0","Watford","Crystal Palace",2019,"england",0,0,0,0.291666666666667,1.59375,"goal_diff",0
"618",2019-12-06,"1 - 2","Manchester City","Manchester Utd",2019,"england",1,2,0,0.291666666666667,1.59375,"goal_diff",-1
"619",2019-12-07,"1 - 4","Aston Villa","Leicester City",2019,"england",1,4,0,0.291666666666667,1.59375,"goal_diff",-3
"620",2019-12-07,"2 - 1","Newcastle Utd","Southampton",2019,"england",2,1,0,0.291666666666667,1.59375,"goal_diff",1
"621",2019-12-07,"1 - 2","Norwich City","Sheffield Utd",2019,"england",1,2,0,0.291666666666667,1.59375,"goal_diff",-1
"622",2019-12-07,"2 - 2","Brighton","Wolverhampton",2019,"england",2,2,0,0.291666666666667,1.59375,"goal_diff",0
"623",2019-12-08,"1 - 3","West Ham Utd","Arsenal",2019,"england",1,3,0,0.291666666666667,1.59375,"goal_diff",-2
"624",2019-12-13,"2 - 0","Liverpool","Watford",2019,"england",2,0,0,0.291666666666667,1.59375,"goal_diff",2
"625",2019-12-13,"1 - 0","Burnley","Newcastle Utd",2019,"england",1,0,0,0.291666666666667,1.59375,"goal_diff",1
"626",2019-12-13,"0 - 1","Chelsea","Bournemouth",2019,"england",0,1,0,0.291666666666667,1.59375,"goal_diff",-1
"627",2019-12-13,"1 - 1","Leicester City","Norwich City",2019,"england",1,1,0,0.291666666666667,1.59375,"goal_diff",0
"628",2019-12-13,"2 - 0","Sheffield Utd","Aston Villa",2019,"england",2,0,0,0.291666666666667,1.59375,"goal_diff",2
"629",2019-12-13,"0 - 1","Southampton","West Ham Utd",2019,"england",0,1,0,0.291666666666667,1.59375,"goal_diff",-1
"630",2019-12-14,"1 - 1","Manchester Utd","Everton",2019,"england",1,1,0,0.291666666666667,1.59375,"goal_diff",0
"631",2019-12-14,"1 - 2","Wolverhampton","Tottenham",2019,"england",1,2,0,0.291666666666667,1.59375,"goal_diff",-1
"632",2019-12-14,"0 - 3","Arsenal","Manchester City",2019,"england",0,3,0,0.291666666666667,1.59375,"goal_diff",-3
"633",2019-12-15,"1 - 1","Crystal Palace","Brighton",2019,"england",1,1,0,0.291666666666667,1.59375,"goal_diff",0
"634",2019-12-20,"0 - 0","Everton","Arsenal",2019,"england",0,0,0,0.291666666666667,1.59375,"goal_diff",0
"635",2019-12-20,"1 - 3","Aston Villa","Southampton",2019,"england",1,3,0,0.291666666666667,1.59375,"goal_diff",-2
"636",2019-12-20,"0 - 1","Bournemouth","Burnley",2019,"england",0,1,0,0.291666666666667,1.59375,"goal_diff",-1
"637",2019-12-20,"0 - 1","Brighton","Sheffield Utd",2019,"england",0,1,0,0.291666666666667,1.59375,"goal_diff",-1
"638",2019-12-20,"1 - 0","Newcastle Utd","Crystal Palace",2019,"england",1,0,0,0.291666666666667,1.59375,"goal_diff",1
"639",2019-12-20,"1 - 2","Norwich City","Wolverhampton",2019,"england",1,2,0,0.291666666666667,1.59375,"goal_diff",-1
"640",2019-12-20,"3 - 1","Manchester City","Leicester City",2019,"england",3,1,0,0.291666666666667,1.59375,"goal_diff",2
"641",2019-12-21,"2 - 0","Watford","Manchester Utd",2019,"england",2,0,0,0.291666666666667,1.59375,"goal_diff",2
"642",2019-12-21,"0 - 2","Tottenham","Chelsea",2019,"england",0,2,0,0.291666666666667,1.59375,"goal_diff",-2
"643",2019-12-25,"2 - 1","Tottenham","Brighton",2019,"england",2,1,0,0.291666666666667,1.59375,"goal_diff",1
"644",2019-12-25,"1 - 0","Aston Villa","Norwich City",2019,"england",1,0,0,0.291666666666667,1.59375,"goal_diff",1
"645",2019-12-25,"1 - 1","Bournemouth","Arsenal",2019,"england",1,1,0,0.291666666666667,1.59375,"goal_diff",0
"646",2019-12-25,"0 - 2","Chelsea","Southampton",2019,"england",0,2,0,0.291666666666667,1.59375,"goal_diff",-2
"647",2019-12-25,"2 - 1","Crystal Palace","West Ham Utd",2019,"england",2,1,0,0.291666666666667,1.59375,"goal_diff",1
"648",2019-12-25,"1 - 0","Everton","Burnley",2019,"england",1,0,0,0.291666666666667,1.59375,"goal_diff",1
"649",2019-12-25,"1 - 1","Sheffield Utd","Watford",2019,"england",1,1,0,0.291666666666667,1.59375,"goal_diff",0
"650",2019-12-25,"4 - 1","Manchester Utd","Newcastle Utd",2019,"england",4,1,0,0.291666666666667,1.59375,"goal_diff",3
"651",2019-12-25,"0 - 4","Leicester City","Liverpool",2019,"england",0,4,0,0.291666666666667,1.59375,"goal_diff",-4
"652",2019-12-26,"3 - 2","Wolverhampton","Manchester City",2019,"england",3,2,0,0.291666666666667,1.59375,"goal_diff",1
"653",2019-12-27,"2 - 0","Brighton","Bournemouth",2019,"england",2,0,0,0.291666666666667,1.59375,"goal_diff",2
"654",2019-12-27,"1 - 2","Newcastle Utd","Everton",2019,"england",1,2,0,0.291666666666667,1.59375,"goal_diff",-1
"655",2019-12-27,"1 - 1","Southampton","Crystal Palace",2019,"england",1,1,0,0.291666666666667,1.59375,"goal_diff",0
"656",2019-12-27,"3 - 0","Watford","Aston Villa",2019,"england",3,0,0,0.291666666666667,1.59375,"goal_diff",3
"657",2019-12-27,"2 - 2","Norwich City","Tottenham",2019,"england",2,2,0,0.291666666666667,1.59375,"goal_diff",0
"658",2019-12-27,"1 - 2","West Ham Utd","Leicester City",2019,"england",1,2,0,0.291666666666667,1.59375,"goal_diff",-1
"659",2019-12-27,"0 - 2","Burnley","Manchester Utd",2019,"england",0,2,0,0.291666666666667,1.59375,"goal_diff",-2
"660",2019-12-28,"1 - 2","Arsenal","Chelsea",2019,"england",1,2,0,0.291666666666667,1.59375,"goal_diff",-1
"661",2019-12-28,"1 - 0","Liverpool","Wolverhampton",2019,"england",1,0,0,0.291666666666667,1.59375,"goal_diff",1
"662",2019-12-28,"2 - 0","Manchester City","Sheffield Utd",2019,"england",2,0,0,0.291666666666667,1.59375,"goal_diff",2
"663",2019-12-31,"1 - 1","Brighton","Chelsea",2019,"england",1,1,0,0.291666666666667,1.59375,"goal_diff",0
"664",2019-12-31,"1 - 2","Burnley","Aston Villa",2019,"england",1,2,0,0.291666666666667,1.59375,"goal_diff",-1
"665",2019-12-31,"0 - 3","Newcastle Utd","Leicester City",2019,"england",0,3,0,0.291666666666667,1.59375,"goal_diff",-3
"666",2019-12-31,"1 - 0","Southampton","Tottenham",2019,"england",1,0,0,0.291666666666667,1.59375,"goal_diff",1
"667",2019-12-31,"2 - 1","Watford","Wolverhampton",2019,"england",2,1,0,0.291666666666667,1.59375,"goal_diff",1
"668",2019-12-31,"2 - 1","Manchester City","Everton",2019,"england",2,1,0,0.291666666666667,1.59375,"goal_diff",1
"669",2019-12-31,"1 - 1","Norwich City","Crystal Palace",2019,"england",1,1,0,0.291666666666667,1.59375,"goal_diff",0
"670",2019-12-31,"4 - 0","West Ham Utd","Bournemouth",2019,"england",4,0,0,0.291666666666667,1.59375,"goal_diff",4
"671",2019-12-31,"2 - 0","Arsenal","Manchester Utd",2019,"england",2,0,0,0.291666666666667,1.59375,"goal_diff",2
"672",2020-01-01,"2 - 0","Liverpool","Sheffield Utd",2019,"england",2,0,0,0.291666666666667,1.59375,"goal_diff",2
"673",2020-01-09,"1 - 0","Sheffield Utd","West Ham Utd",2019,"england",1,0,0,0.291666666666667,1.59375,"goal_diff",1
"674",2020-01-10,"1 - 1","Crystal Palace","Arsenal",2019,"england",1,1,0,0.291666666666667,1.59375,"goal_diff",0
"675",2020-01-10,"3 - 0","Chelsea","Burnley",2019,"england",3,0,0,0.291666666666667,1.59375,"goal_diff",3
"676",2020-01-10,"1 - 0","Everton","Brighton",2019,"england",1,0,0,0.291666666666667,1.59375,"goal_diff",1
"677",2020-01-10,"1 - 2","Leicester City","Southampton",2019,"england",1,2,0,0.291666666666667,1.59375,"goal_diff",-1
"678",2020-01-10,"4 - 0","Manchester Utd","Norwich City",2019,"england",4,0,0,0.291666666666667,1.59375,"goal_diff",4
"679",2020-01-10,"1 - 1","Wolverhampton","Newcastle Utd",2019,"england",1,1,0,0.291666666666667,1.59375,"goal_diff",0
"680",2020-01-10,"0 - 1","Tottenham","Liverpool",2019,"england",0,1,0,0.291666666666667,1.59375,"goal_diff",-1
"681",2020-01-11,"0 - 3","Bournemouth","Watford",2019,"england",0,3,0,0.291666666666667,1.59375,"goal_diff",-3
"682",2020-01-11,"1 - 6","Aston Villa","Manchester City",2019,"england",1,6,0,0.291666666666667,1.59375,"goal_diff",-5
"683",2020-01-17,"0 - 0","Watford","Tottenham",2019,"england",0,0,0,0.291666666666667,1.59375,"goal_diff",0
"684",2020-01-17,"1 - 1","Arsenal","Sheffield Utd",2019,"england",1,1,0,0.291666666666667,1.59375,"goal_diff",0
"685",2020-01-17,"1 - 1","Brighton","Aston Villa",2019,"england",1,1,0,0.291666666666667,1.59375,"goal_diff",0
"686",2020-01-17,"2 - 2","Manchester City","Crystal Palace",2019,"england",2,2,0,0.291666666666667,1.59375,"goal_diff",0
"687",2020-01-17,"1 - 0","Norwich City","Bournemouth",2019,"england",1,0,0,0.291666666666667,1.59375,"goal_diff",1
"688",2020-01-17,"2 - 3","Southampton","Wolverhampton",2019,"england",2,3,0,0.291666666666667,1.59375,"goal_diff",-1
"689",2020-01-17,"1 - 1","West Ham Utd","Everton",2019,"england",1,1,0,0.291666666666667,1.59375,"goal_diff",0
"690",2020-01-17,"1 - 0","Newcastle Utd","Chelsea",2019,"england",1,0,0,0.291666666666667,1.59375,"goal_diff",1
"691",2020-01-18,"2 - 1","Burnley","Leicester City",2019,"england",2,1,0,0.291666666666667,1.59375,"goal_diff",1
"692",2020-01-18,"2 - 0","Liverpool","Manchester Utd",2019,"england",2,0,0,0.291666666666667,1.59375,"goal_diff",2
"693",2020-01-20,"2 - 1","Aston Villa","Watford",2019,"england",2,1,0,0.291666666666667,1.59375,"goal_diff",1
"694",2020-01-20,"3 - 1","Bournemouth","Brighton",2019,"england",3,1,0,0.291666666666667,1.59375,"goal_diff",2
"695",2020-01-20,"0 - 2","Crystal Palace","Southampton",2019,"england",0,2,0,0.291666666666667,1.59375,"goal_diff",-2
"696",2020-01-20,"2 - 2","Everton","Newcastle Utd",2019,"england",2,2,0,0.291666666666667,1.59375,"goal_diff",0
"697",2020-01-20,"0 - 1","Sheffield Utd","Manchester City",2019,"england",0,1,0,0.291666666666667,1.59375,"goal_diff",-1
"698",2020-01-20,"2 - 2","Chelsea","Arsenal",2019,"england",2,2,0,0.291666666666667,1.59375,"goal_diff",0
"699",2020-01-21,"4 - 1","Leicester City","West Ham Utd",2019,"england",4,1,0,0.291666666666667,1.59375,"goal_diff",3
"700",2020-01-21,"2 - 1","Tottenham","Norwich City",2019,"england",2,1,0,0.291666666666667,1.59375,"goal_diff",1
"701",2020-01-21,"0 - 2","Manchester Utd","Burnley",2019,"england",0,2,0,0.291666666666667,1.59375,"goal_diff",-2
"702",2020-01-22,"1 - 2","Wolverhampton","Liverpool",2019,"england",1,2,0,0.291666666666667,1.59375,"goal_diff",-1
"703",2020-01-28,"0 - 2","West Ham Utd","Liverpool",2019,"england",0,2,0,0.291666666666667,1.59375,"goal_diff",-2
"704",2020-01-31,"2 - 2","Leicester City","Chelsea",2019,"england",2,2,0,0.291666666666667,1.59375,"goal_diff",0
"705",2020-01-31,"2 - 1","Bournemouth","Aston Villa",2019,"england",2,1,0,0.291666666666667,1.59375,"goal_diff",1
"706",2020-01-31,"0 - 1","Crystal Palace","Sheffield Utd",2019,"england",0,1,0,0.291666666666667,1.59375,"goal_diff",-1
"707",2020-01-31,"4 - 0","Liverpool","Southampton",2019,"england",4,0,0,0.291666666666667,1.59375,"goal_diff",4
"708",2020-01-31,"0 - 0","Newcastle Utd","Norwich City",2019,"england",0,0,0,0.291666666666667,1.59375,"goal_diff",0
"709",2020-01-31,"2 - 3","Watford","Everton",2019,"england",2,3,0,0.291666666666667,1.59375,"goal_diff",-1
"710",2020-01-31,"3 - 3","West Ham Utd","Brighton",2019,"england",3,3,0,0.291666666666667,1.59375,"goal_diff",0
"711",2020-01-31,"0 - 0","Manchester Utd","Wolverhampton",2019,"england",0,0,0,0.291666666666667,1.59375,"goal_diff",0
"712",2020-02-01,"0 - 0","Burnley","Arsenal",2019,"england",0,0,0,0.291666666666667,1.59375,"goal_diff",0
"713",2020-02-01,"2 - 0","Tottenham","Manchester City",2019,"england",2,0,0,0.291666666666667,1.59375,"goal_diff",2
"714",2020-02-07,"3 - 1","Everton","Crystal Palace",2019,"england",3,1,0,0.291666666666667,1.59375,"goal_diff",2
"715",2020-02-07,"1 - 1","Brighton","Watford",2019,"england",1,1,0,0.291666666666667,1.59375,"goal_diff",0
"716",2020-02-08,"2 - 1","Sheffield Utd","Bournemouth",2019,"england",2,1,0,0.291666666666667,1.59375,"goal_diff",1
"717",2020-02-13,"0 - 0","Wolverhampton","Leicester City",2019,"england",0,0,0,0.291666666666667,1.59375,"goal_diff",0
"718",2020-02-14,"1 - 2","Southampton","Burnley",2019,"england",1,2,0,0.291666666666667,1.59375,"goal_diff",-1
"719",2020-02-14,"0 - 1","Norwich City","Liverpool",2019,"england",0,1,0,0.291666666666667,1.59375,"goal_diff",-1
"720",2020-02-15,"2 - 3","Aston Villa","Tottenham",2019,"england",2,3,0,0.291666666666667,1.59375,"goal_diff",-1
"721",2020-02-15,"4 - 0","Arsenal","Newcastle Utd",2019,"england",4,0,0,0.291666666666667,1.59375,"goal_diff",4
"722",2020-02-16,"0 - 2","Chelsea","Manchester Utd",2019,"england",0,2,0,0.291666666666667,1.59375,"goal_diff",-2
"723",2020-02-18,"2 - 0","Manchester City","West Ham Utd",2019,"england",2,0,0,0.291666666666667,1.59375,"goal_diff",2
"724",2020-02-21,"2 - 1","Chelsea","Tottenham",2019,"england",2,1,0,0.291666666666667,1.59375,"goal_diff",1
"725",2020-02-21,"3 - 0","Burnley","Bournemouth",2019,"england",3,0,0,0.291666666666667,1.59375,"goal_diff",3
"726",2020-02-21,"1 - 0","Crystal Palace","Newcastle Utd",2019,"england",1,0,0,0.291666666666667,1.59375,"goal_diff",1
"727",2020-02-21,"1 - 1","Sheffield Utd","Brighton",2019,"england",1,1,0,0.291666666666667,1.59375,"goal_diff",0
"728",2020-02-21,"2 - 0","Southampton","Aston Villa",2019,"england",2,0,0,0.291666666666667,1.59375,"goal_diff",2
"729",2020-02-21,"0 - 1","Leicester City","Manchester City",2019,"england",0,1,0,0.291666666666667,1.59375,"goal_diff",-1
